Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/2           std::_Rb_tree<std::string, std::pair<std::string const, Catch::TagInfo>, std::_Select1st<std::pair<std::string const, Catch::TagInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::TagInfo> > >::_M_get_insert_unique_pos(std::string const&) [632]
                0.00    0.00       1/2           std::_Rb_tree<std::string, std::pair<std::string const, Catch::TagInfo>, std::_Select1st<std::pair<std::string const, Catch::TagInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::TagInfo> > >::find(std::string const&) [5273]
[710]    0.0    0.00    0.00       2+1       std::_Rb_tree_iterator<std::pair<std::string const, Catch::TagInfo> > std::_Rb_tree<std::string, std::pair<std::string const, Catch::TagInfo>, std::_Select1st<std::pair<std::string const, Catch::TagInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::TagInfo> > >::_M_insert_<std::pair<std::string, Catch::TagInfo> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, Catch::TagInfo>&&) [710]
                0.00    0.00       1/1           std::allocator<IntElement>::allocator() [848]
                0.00    0.00       1/1           std::allocator<IntElement>::allocator(std::allocator<IntElement> const&) [849]
                                   1             std::_Rb_tree_iterator<std::pair<std::string const, Catch::TagInfo> > std::_Rb_tree<std::string, std::pair<std::string const, Catch::TagInfo>, std::_Select1st<std::pair<std::string const, Catch::TagInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::TagInfo> > >::_M_insert_<std::pair<std::string, Catch::TagInfo> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, Catch::TagInfo>&&) [710]
-----------------------------------------------
                0.00    0.00       1/2           std::_Rb_tree_iterator<std::pair<std::string const, Catch::IGeneratorInfo*> > std::_Rb_tree<std::string, std::pair<std::string const, Catch::IGeneratorInfo*>, std::_Select1st<std::pair<std::string const, Catch::IGeneratorInfo*> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::IGeneratorInfo*> > >::_M_insert_<std::pair<std::string, Catch::IGeneratorInfo*> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, Catch::IGeneratorInfo*>&&) [907]
                0.00    0.00       1/2           std::_Rb_tree<std::string, std::pair<std::string const, Catch::IGeneratorInfo*>, std::_Select1st<std::pair<std::string const, Catch::IGeneratorInfo*> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::IGeneratorInfo*> > >::find(std::string const&) [633]
[711]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, Catch::TagAlias>, std::_Select1st<std::pair<std::string const, Catch::TagAlias> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::TagAlias> > >::~_Rb_tree() [711]
                0.00    0.00       1/1           std::allocator<IntElement>::~allocator() [850]
-----------------------------------------------
                0.00    0.00       1/2           std::_Rb_tree_const_iterator<std::string>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::string> const&) [893]
                0.00    0.00       1/2           std::_Rb_tree_const_iterator<std::string>::operator++() [564]
[712]    0.0    0.00    0.00       2         std::_Rb_tree_iterator<std::pair<std::string const, Catch::IGeneratorsForTest*> > std::_Rb_tree<std::string, std::pair<std::string const, Catch::IGeneratorsForTest*>, std::_Select1st<std::pair<std::string const, Catch::IGeneratorsForTest*> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::IGeneratorsForTest*> > >::_M_insert_<std::pair<std::string, Catch::IGeneratorsForTest*> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, Catch::IGeneratorsForTest*>&&) [712]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, Catch::IGeneratorInfo*>, std::_Select1st<std::pair<std::string const, Catch::IGeneratorInfo*> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::IGeneratorInfo*> > >::begin() [909]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, Catch::IGeneratorInfo*>, std::_Select1st<std::pair<std::string const, Catch::IGeneratorInfo*> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::IGeneratorInfo*> > >::_Rb_tree() [911]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, Catch::IGeneratorInfo*>, std::_Select1st<std::pair<std::string const, Catch::IGeneratorInfo*> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::IGeneratorInfo*> > >::~_Rb_tree() [912]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, Catch::IGeneratorInfo*>, std::_Select1st<std::pair<std::string const, Catch::IGeneratorInfo*> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::IGeneratorInfo*> > >::_S_key(std::_Rb_tree_node_base const*) [910]
-----------------------------------------------
                0.00    0.00       2/2           std::basic_ostringstream<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >::basic_ostringstream(std::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> > const&, std::_Ios_Openmode) [698]
[713]    0.0    0.00    0.00       2         std::basic_ios<wchar_t, std::char_traits<wchar_t> >::basic_ios(std::basic_streambuf<wchar_t, std::char_traits<wchar_t> >*) [713]
                0.00    0.00       2/6           void std::swap<Catch::TestCaseTracking::ITracker*>(Catch::TestCaseTracking::ITracker*&, Catch::TestCaseTracking::ITracker*&) [455]
                0.00    0.00       2/294         std::basic_istream<wchar_t, std::char_traits<wchar_t> >& std::operator>><wchar_t, std::char_traits<wchar_t> >(std::basic_istream<wchar_t, std::char_traits<wchar_t> >&, wchar_t*) [9]
-----------------------------------------------
                0.00    0.00       2/2           Catch::TestSpec::Filter* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Catch::TestSpec::Filter*>, Catch::TestSpec::Filter*>(std::move_iterator<Catch::TestSpec::Filter*>, std::move_iterator<Catch::TestSpec::Filter*>, Catch::TestSpec::Filter*) [888]
[714]    0.0    0.00    0.00       2         void std::_Construct<Catch::Ptr<Catch::TestCaseTracking::ITracker>, Catch::Ptr<Catch::TestCaseTracking::ITracker>&>(Catch::Ptr<Catch::TestCaseTracking::ITracker>*, Catch::Ptr<Catch::TestCaseTracking::ITracker>&) [714]
                0.00    0.00       3/294         std::basic_istream<wchar_t, std::char_traits<wchar_t> >& std::operator>><wchar_t, std::char_traits<wchar_t> >(std::basic_istream<wchar_t, std::char_traits<wchar_t> >&, wchar_t*) [9]
                0.00    0.00       2/56          std::__pad<char, std::char_traits<char> >::_S_pad(std::ios_base&, char, char*, char const*, int, int) [97]
                0.00    0.00       1/99          void std::swap<Catch::TestCase*>(Catch::TestCase*&, Catch::TestCase*&) [52]
-----------------------------------------------
                0.00    0.00       1/2           void std::vector<Catch::IGeneratorInfo*, std::allocator<Catch::IGeneratorInfo*> >::_M_emplace_back_aux<Catch::IGeneratorInfo* const&>(Catch::IGeneratorInfo* const&) [198]
                0.00    0.00       1/2           std::vector<std::vector<IntElement, std::allocator<IntElement> >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > >::vector(std::vector<std::vector<IntElement, std::allocator<IntElement> >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > > const&) [630]
[715]    0.0    0.00    0.00       2         void std::__move_median_first<__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > > >(__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >, __gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >, __gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >) [715]
                0.00    0.00       1/1           Catch::SectionEndInfo* std::uninitialized_copy<std::move_iterator<Catch::SectionEndInfo*>, Catch::SectionEndInfo*>(std::move_iterator<Catch::SectionEndInfo*>, std::move_iterator<Catch::SectionEndInfo*>, Catch::SectionEndInfo*) [923]
                0.00    0.00       1/1           Catch::ConsoleReporter::SummaryColumn* std::uninitialized_copy<std::move_iterator<Catch::ConsoleReporter::SummaryColumn*>, Catch::ConsoleReporter::SummaryColumn*>(std::move_iterator<Catch::ConsoleReporter::SummaryColumn*>, std::move_iterator<Catch::ConsoleReporter::SummaryColumn*>, Catch::ConsoleReporter::SummaryColumn*) [924]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<IntElement, std::allocator<IntElement> >* std::__uninitialized_copy_a<std::vector<IntElement, std::allocator<IntElement> >*, std::vector<IntElement, std::allocator<IntElement> >*, std::vector<IntElement, std::allocator<IntElement> > >(std::vector<IntElement, std::allocator<IntElement> >*, std::vector<IntElement, std::allocator<IntElement> >*, std::vector<IntElement, std::allocator<IntElement> >*, std::allocator<std::vector<IntElement, std::allocator<IntElement> > >&) [925]
                0.00    0.00       1/2           IntElement* std::__uninitialized_copy_a<std::move_iterator<IntElement*>, IntElement*, IntElement>(std::move_iterator<IntElement*>, std::move_iterator<IntElement*>, IntElement*, std::allocator<IntElement>&) [5730]
[716]    0.0    0.00    0.00       2         Catch::Clara::Parser::Token* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Catch::Clara::Parser::Token const*, std::vector<Catch::Clara::Parser::Token, std::allocator<Catch::Clara::Parser::Token> > >, Catch::Clara::Parser::Token*, Catch::Clara::Parser::Token>(__gnu_cxx::__normal_iterator<Catch::Clara::Parser::Token const*, std::vector<Catch::Clara::Parser::Token, std::allocator<Catch::Clara::Parser::Token> > >, __gnu_cxx::__normal_iterator<Catch::Clara::Parser::Token const*, std::vector<Catch::Clara::Parser::Token, std::allocator<Catch::Clara::Parser::Token> > >, Catch::Clara::Parser::Token*, std::allocator<Catch::Clara::Parser::Token>&) [716]
                0.00    0.00       2/81          std::basic_ostream<wchar_t, std::char_traits<wchar_t> >& std::basic_ostream<wchar_t, std::char_traits<wchar_t> >::_M_insert<long long>(long long) [68]
-----------------------------------------------
                0.00    0.00       2/2           void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > > >(__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >) <cycle 1> [412]
[717]    0.0    0.00    0.00       2         IntElement* std::__uninitialized_copy_a<IntElement const*, IntElement*, IntElement>(IntElement const*, IntElement const*, IntElement*, std::allocator<IntElement>&) [717]
-----------------------------------------------
                0.00    0.00       2/2           void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > > >(__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >) <cycle 1> [412]
[718]    0.0    0.00    0.00       2         Catch::Ptr<Catch::IReporterFactory>* std::__uninitialized_copy_a<Catch::Ptr<Catch::IReporterFactory>*, Catch::Ptr<Catch::IReporterFactory>*, Catch::Ptr<Catch::IReporterFactory> >(Catch::Ptr<Catch::IReporterFactory>*, Catch::Ptr<Catch::IReporterFactory>*, Catch::Ptr<Catch::IReporterFactory>*, std::allocator<Catch::Ptr<Catch::IReporterFactory> >&) [718]
-----------------------------------------------
                0.00    0.00       2/2           std::moneypunct<char, true>::moneypunct(unsigned int) [680]
[719]    0.0    0.00    0.00       2         void std::__uninitialized_default_n_a<std::string*, unsigned int, std::string>(std::string*, unsigned int, std::allocator<std::string>&) [719]
                0.00    0.00       2/7           void std::_Construct<Catch::TestCase, Catch::TestCase const&>(Catch::TestCase*, Catch::TestCase const&) [432]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Catch::IExceptionTranslator const*, std::allocator<Catch::IExceptionTranslator const*> >::push_back(Catch::IExceptionTranslator const* const&) [5113]
[720]    0.0    0.00    0.00       2         std::_Rb_tree_iterator<std::pair<std::string const, Catch::IGeneratorsForTest*> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::string const, Catch::IGeneratorsForTest*> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::string const, Catch::IGeneratorsForTest*> > >::type&) [720]
-----------------------------------------------
                0.00    0.00       1/1           ____C_A_T_C_H____T_E_S_T____2() [1040]
[721]    0.0    0.00    0.00       1         IntElement::IntElement() [721]
-----------------------------------------------
                0.00    0.00       1/1           SquareMatrix::operator-=(SquareMatrix const&) [723]
[722]    0.0    0.00    0.00       1         SquareMatrix::operator=(SquareMatrix const&) [722]
-----------------------------------------------
                0.00    0.00       1/1           ____C_A_T_C_H____T_E_S_T____6() [1042]
[723]    0.0    0.00    0.00       1         SquareMatrix::operator-=(SquareMatrix const&) [723]
                0.00    0.00       9/26          void std::vector<Catch::IGeneratorInfo*, std::allocator<Catch::IGeneratorInfo*> >::_M_emplace_back_aux<Catch::IGeneratorInfo* const&>(Catch::IGeneratorInfo* const&) [198]
                0.00    0.00       6/36          __gnu_cxx::new_allocator<std::string>::max_size() const [160]
                0.00    0.00       6/40          std::pair<std::_Rb_tree_iterator<std::pair<std::string const, Catch::TagAlias> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, Catch::TagAlias> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, Catch::TagAlias> >&&, bool&&) [145]
                0.00    0.00       6/56          std::__pad<char, std::char_traits<char> >::_S_pad(std::ios_base&, char, char*, char const*, int, int) [97]
                0.00    0.00       4/16          __gnu_cxx::new_allocator<std::_Rb_tree_node<Catch::TestCase> >::max_size() const [284]
                0.00    0.00       4/4           SquareMatrix::print(std::ostream&) const [524]
                0.00    0.00       4/8           std::pair<std::string, Catch::IGeneratorsForTest*>::~pair() [402]
                0.00    0.00       4/181         IntElement::~IntElement() [21]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<IntElement const*, std::vector<IntElement, std::allocator<IntElement> > >::operator++(int) [381]
                0.00    0.00       3/15          __gnu_cxx::rope<wchar_t, std::allocator<wchar_t> >::_S_fetch(__gnu_cxx::_Rope_RopeRep<wchar_t, std::allocator<wchar_t> >*, unsigned int) [300]
                0.00    0.00       2/16          std::pair<std::string, Catch::TagInfo>::~pair() [289]
                0.00    0.00       2/20          std::pair<std::string, Catch::IGeneratorInfo*>::pair<Catch::IGeneratorInfo*&, void>(std::string const&, Catch::IGeneratorInfo*&) [256]
                0.00    0.00       2/10          dotProduct(std::vector<IntElement, std::allocator<IntElement> > const&, std::vector<IntElement, std::allocator<IntElement> > const&) [343]
                0.00    0.00       2/8           __gnu_cxx::__normal_iterator<IntElement*, std::vector<IntElement, std::allocator<IntElement> > >::operator++() [380]
                0.00    0.00       2/159         __gnu_cxx::stdio_filebuf<wchar_t, std::char_traits<wchar_t> >::~stdio_filebuf() [25]
                0.00    0.00       2/67          std::vector<Catch::TestCase, std::allocator<Catch::TestCase> >::_M_check_len(unsigned int, char const*) const [84]
                0.00    0.00       2/31          __gnu_cxx::rope<char, std::allocator<char> >::_S_fetch(__gnu_cxx::_Rope_RopeRep<char, std::allocator<char> >*, unsigned int) [178]
                0.00    0.00       1/12          void std::vector<Catch::TestCaseTracking::ITracker*, std::allocator<Catch::TestCaseTracking::ITracker*> >::_M_emplace_back_aux<Catch::TestCaseTracking::ITracker*>(Catch::TestCaseTracking::ITracker*&&) [328]
                0.00    0.00       1/1           SquareMatrix::operator=(SquareMatrix const&) [722]
-----------------------------------------------
                0.00    0.00       1/1           Catch::Clara::Parser::handlePositional(unsigned int, char, std::string const&, std::vector<Catch::Clara::Parser::Token, std::allocator<Catch::Clara::Parser::Token> >&) [778]
[724]    0.0    0.00    0.00       1         Tbc::Text::spliceLine(unsigned int, std::string&, unsigned int) [724]
-----------------------------------------------
                                   1             Catch::Clara::CommandLine<Catch::ConfigData>::parseInto(std::vector<std::string, std::allocator<std::string> > const&, Catch::ConfigData&) const <cycle 1> [83]
[725]    0.0    0.00    0.00       1         Catch::CoutStream::CoutStream() <cycle 1> [725]
                0.00    0.00       1/1           Catch::CoutStream::stream() const [819]
                                   1             Catch::Option<Catch::TagAlias>::Option(Catch::TagAlias const&) <cycle 1> [298]
-----------------------------------------------
                0.00    0.00       1/1           std::__use_cache<std::__moneypunct_cache<char, true> >::operator()(std::locale const&) const <cycle 1> [81]
[726]    0.0    0.00    0.00       1         Catch::CoutStream::~CoutStream() [726]
                0.00    0.00       1/1           Catch::IShared::~IShared() [788]
                0.00    0.00       1/1           Catch::FileStream::~FileStream() [727]
-----------------------------------------------
                0.00    0.00       1/1           Catch::CoutStream::~CoutStream() [726]
[727]    0.0    0.00    0.00       1         Catch::FileStream::~FileStream() [727]
-----------------------------------------------
                0.00    0.00       1/1           Catch::RunContext::handleFatalErrorCondition(std::string const&) [639]
[728]    0.0    0.00    0.00       1         Catch::XmlReporter::testGroupStarting(Catch::GroupInfo const&) [728]
                0.00    0.00       1/6           std::string Catch::fpToString<float>(float, int) [435]
-----------------------------------------------
                0.00    0.00       1/1           Catch::runTests(Catch::Ptr<Catch::Config> const&) [1759]
[729]    0.0    0.00    0.00       1         Catch::filterTests(std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > const&, Catch::TestSpec const&, Catch::IConfig const&) [729]
                0.00    0.00       2/11          Catch::AutoReg::~AutoReg() [335]
-----------------------------------------------
                0.00    0.00       1/1           ____C_A_T_C_H____T_E_S_T____6() [1042]
[730]    0.0    0.00    0.00       1         Catch::IRegistryHub::~IRegistryHub() [730]
-----------------------------------------------
                0.00    0.00       1/1           Catch::AssertionInfo::AssertionInfo(Catch::AssertionInfo&&) [487]
[731]    0.0    0.00    0.00       1         Catch::TestRegistry::TestRegistry() [731]
                0.00    0.00       2/2100        Catch::Session::applyCommandLine(int, char const* const*, Catch::Session::OnUnusedOptions::DoWhat) <cycle 1> [66]
                0.00    0.00       1/5           Catch::toString(std::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> > const&) [464]
                0.00    0.00       1/10          Catch::Detail::rawMemoryToString(void const*, unsigned int) [347]
                0.00    0.00       1/25          Catch::ResultBuilder::setResultType(Catch::ResultWas::OfType) [200]
-----------------------------------------------
                0.00    0.00       1/1           Catch::Context::findGeneratorsForCurrentTest() [1635]
[732]    0.0    0.00    0.00       1         Catch::addListeners(Catch::Ptr<Catch::IConfig const> const&, Catch::Ptr<Catch::IStreamingReporter>) [732]
                0.00    0.00       2/11          Catch::AutoReg::~AutoReg() [335]
                0.00    0.00       2/2           void std::vector<Catch::AssertionStats, std::allocator<Catch::AssertionStats> >::_M_emplace_back_aux<Catch::AssertionStats const&>(Catch::AssertionStats const&) [702]
                0.00    0.00       2/8           __gnu_cxx::stdio_filebuf<wchar_t, std::char_traits<wchar_t> >::stdio_filebuf(_iobuf*, std::_Ios_Openmode, unsigned int) [378]
                0.00    0.00       1/1           Catch::ConsoleReporter::AssertionPrinter::printMessage() const [822]
                0.00    0.00       1/1           std::vector<Catch::AssertionStats, std::allocator<Catch::AssertionStats> >::vector() [897]
                0.00    0.00       1/2           __gnu_cxx::stdio_sync_filebuf<wchar_t, std::char_traits<wchar_t> >::pbackfail(unsigned short) [663]
                0.00    0.00       1/6           Catch::CumulativeReporterBase::skipTest(Catch::TestCaseInfo const&) [439]
                0.00    0.00       1/6           void std::vector<Catch::SectionEndInfo, std::allocator<Catch::SectionEndInfo> >::_M_emplace_back_aux<Catch::SectionEndInfo const&>(Catch::SectionEndInfo const&) [449]
-----------------------------------------------
                0.00    0.00       1/1           Catch::runTests(Catch::Ptr<Catch::Config> const&) [1759]
[733]    0.0    0.00    0.00       1         Catch::makeReporter(Catch::Ptr<Catch::Config> const&) [733]
                0.00    0.00       4/2100        Catch::CumulativeReporterBase::CumulativeReporterBase(Catch::ReporterConfig const&) <cycle 1> [334]
                0.00    0.00       3/159         __gnu_cxx::stdio_filebuf<wchar_t, std::char_traits<wchar_t> >::~stdio_filebuf() [25]
                0.00    0.00       2/3           std::vector<std::vector<IntElement, std::allocator<IntElement> >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > >::vector(std::vector<std::vector<IntElement, std::allocator<IntElement> >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > > const&) [630]
                0.00    0.00       2/72          __gnu_cxx::__throw_concurrence_broadcast_error() [78]
                0.00    0.00       1/18          Catch::ReporterRegistrar<Catch::XmlReporter>::ReporterFactory::create(Catch::ReporterConfig const&) const [266]
                0.00    0.00       1/2100        Catch::Clara::CommandLine<Catch::ConfigData>::parseInto(std::vector<std::string, std::allocator<std::string> > const&, Catch::ConfigData&) const <cycle 1> [83]
                0.00    0.00       1/89          std::vector<Catch::TestSpec::Filter, std::allocator<Catch::TestSpec::Filter> >::_M_check_len(unsigned int, char const*) const <cycle 2> [77]
                0.00    0.00       1/2100        std::vector<std::vector<IntElement, std::allocator<IntElement> >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > >::vector(std::initializer_list<std::vector<IntElement, std::allocator<IntElement> > >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > const&) <cycle 1> [146]
                0.00    0.00       1/251         Catch::TestSpec::matches(Catch::TestCaseInfo const&) const [14]
                0.00    0.00       1/1           Catch::getResultCapture() [751]
                0.00    0.00       1/1           Catch::RegistrarForTagAliases::RegistrarForTagAliases(char const*, char const*, Catch::SourceLineInfo const&) [768]
                0.00    0.00       1/2100        std::vector<std::vector<IntElement, std::allocator<IntElement> >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > >::operator=(std::vector<std::vector<IntElement, std::allocator<IntElement> >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > > const&) <cycle 1> [40]
-----------------------------------------------
                0.00    0.00       1/1           Catch::RunContext::handleFatalErrorCondition(std::string const&) [639]
[734]    0.0    0.00    0.00       1         Catch::AssertionInfo::AssertionInfo(std::string const&, Catch::SourceLineInfo const&, std::string const&, Catch::ResultDisposition::Flags) [734]
                0.00    0.00      54/136         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned int) [30]
-----------------------------------------------
                0.00    0.00       1/1           ____C_A_T_C_H____T_E_S_T____6() [1042]
[735]    0.0    0.00    0.00       1         Catch::JunitReporter::~JunitReporter() [735]
-----------------------------------------------
                0.00    0.00       1/1           Catch::IMutableContext::~IMutableContext() [1332]
[736]    0.0    0.00    0.00       1         Catch::StreamBufBase::~StreamBufBase() [736]
-----------------------------------------------
                0.00    0.00       1/1           Catch::RunContext::runCurrentTest(std::string&, std::string&) [303]
[737]    0.0    0.00    0.00       1         Catch::TestCaseStats::~TestCaseStats() [737]
-----------------------------------------------
                0.00    0.00       1/1           Catch::RunContext::handleFatalErrorCondition(std::string const&) [639]
[738]    0.0    0.00    0.00       1         Catch::TestGroupStats::~TestGroupStats() [738]
-----------------------------------------------
                0.00    0.00       1/1           Catch::runTests(Catch::Ptr<Catch::Config> const&) [1759]
[739]    0.0    0.00    0.00       1         Catch::createReporter(std::string const&, Catch::Ptr<Catch::Config> const&) [739]
                0.00    0.00       2/11          Catch::AutoReg::~AutoReg() [335]
                0.00    0.00       1/18          Catch::ReporterRegistrar<Catch::XmlReporter>::ReporterFactory::create(Catch::ReporterConfig const&) const [266]
                0.00    0.00       1/3           Catch::CumulativeReporterBase::testCaseStarting(Catch::TestCaseInfo const&) [604]
                0.00    0.00       1/1           Catch::ConsoleReporter::AssertionPrinter::printResultType() const [823]
                0.00    0.00       1/1           Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> >::~Node() [766]
                0.00    0.00       1/19          Catch::CumulativeReporterBase::Node<Catch::TestRunStats, Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > >::Node(Catch::TestRunStats const&) [259]
                0.00    0.00       1/1           Catch::TestCaseTracking::TrackerBase::isSuccessfullyCompleted() const [827]
-----------------------------------------------
                0.00    0.00       1/1           Catch::Matchers::Impl::Generic::AllOf<std::string>::AllOf(Catch::Matchers::Impl::Generic::AllOf<std::string> const&) [1715]
[740]    0.0    0.00    0.00       1         Catch::toLowerInPlace(std::string&) [740]
                0.00    0.00       1/1           bool std::has_facet<std::moneypunct<char, false> >(std::locale const&) [936]
-----------------------------------------------
                                   1             Catch::ConsoleReporter::printTotals(Catch::Totals const&) <cycle 1> [164]
[741]    0.0    0.00    0.00       1         Catch::CompactReporter::AssertionPrinter::print() <cycle 1> [741]
                0.00    0.00       2/2           Catch::replaceInPlace(std::string&, std::string const&, std::string const&) [643]
                0.00    0.00       2/2           Catch::pluralise::pluralise(unsigned int, std::string const&) [653]
                0.00    0.00       1/4           Catch::Colour::Colour(Catch::Colour const&) [505]
                                   3             Catch::Clara::CommonArgProperties<Catch::ConfigData>::validate() const <cycle 1> [179]
                                   2             void Catch::deleteAll<std::vector<Catch::IGeneratorInfo*, std::allocator<Catch::IGeneratorInfo*> > >(std::vector<Catch::IGeneratorInfo*, std::allocator<Catch::IGeneratorInfo*> >&) <cycle 1> [607]
                                   1             Catch::cleanUpContext() <cycle 1> [224]
                                   1             Catch::listTests(Catch::Config const&) <cycle 1> [7]
-----------------------------------------------
                0.00    0.00       1/1           Catch::RunContext::runTest(Catch::TestCase const&) <cycle 1> [172]
[742]    0.0    0.00    0.00       1         Catch::CompactReporter::~CompactReporter() [742]
-----------------------------------------------
                0.00    0.00       1/1           Catch::RunContext::runCurrentTest(std::string&, std::string&) [303]
[743]    0.0    0.00    0.00       1         Catch::ConsoleReporter::sectionEnded(Catch::SectionStats const&) [743]
                0.00    0.00      25/50          Catch::AssertionResult::isOk() const [112]
                0.00    0.00       1/2100        Catch::ReporterRegistrar<Catch::ConsoleReporter>::ReporterRegistrar(std::string const&) <cycle 1> [344]
-----------------------------------------------
                                   1             Catch::ConsoleReporter::printTotals(Catch::Totals const&) <cycle 1> [164]
[744]    0.0    0.00    0.00       1         Catch::ConsoleReporter::AssertionPrinter::AssertionPrinter(std::ostream&, Catch::AssertionStats const&, bool) <cycle 1> [744]
                0.00    0.00       3/4           Catch::Colour::Colour(Catch::Colour const&) [505]
                                   5             Catch::Clara::CommonArgProperties<Catch::ConfigData>::validate() const <cycle 1> [179]
                                   4             Catch::ConsoleReporter::printTotalsDivider(Catch::Totals const&) <cycle 1> [437]
                                   3             Catch::cleanUpContext() <cycle 1> [224]
                                   3             Catch::listTests(Catch::Config const&) <cycle 1> [7]
-----------------------------------------------
                0.00    0.00       1/1           bool __gnu_cxx::operator< <Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >(__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > > const&, __gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > > const&) [262]
[745]    0.0    0.00    0.00       1         Catch::ConsoleReporter::~ConsoleReporter() [745]
                0.00    0.00       1/1           Catch::CumulativeReporterBase::~CumulativeReporterBase() [767]
                0.00    0.00       1/1           Catch::StreamingReporterBase::~StreamingReporterBase() [763]
-----------------------------------------------
                0.00    0.00       1/1           Catch::RunContext::runTest(Catch::TestCase const&) <cycle 1> [172]
[746]    0.0    0.00    0.00       1         Catch::IMutableContext::~IMutableContext() [746]
-----------------------------------------------
                0.00    0.00       1/1           Catch::ConsoleReporter::printTestCaseAndSectionHeader() [644]
[747]    0.0    0.00    0.00       1         Catch::IReporterFactory::~IReporterFactory() [747]
-----------------------------------------------
                0.00    0.00       1/1           Catch::ITagAliasRegistry::~ITagAliasRegistry() [753]
